93	552.50	17.68	17.68	5.12	1.90	0.57	0.15	-0.04	-0.13	-0.14	-0.10	-0.04	0.06	0.18	0.28	0.42	0.46	0.49	0.49	0.43	0.35	0.23	0.09	0.00	0.10	0.24	0.36	0.48	0.56	0.59	0.62	0.62	0.57	0.54	0.47	0.47	0.46	0.48	0.55	0.67	0.96	1.42	2.86	6.31	19.79	19.79
94	555.00	17.66	17.66	5.11	1.90	0.57	0.15	-0.04	-0.13	-0.14	-0.10	-0.04	0.06	0.18	0.28	0.42	0.46	0.49	0.49	0.43	0.35	0.23	0.09	0.00	0.10	0.24	0.36	0.48	0.56	0.59	0.62	0.62	0.57	0.54	0.47	0.47	0.46	0.48	0.55	0.67	0.96	1.42	2.86	6.30	19.76	19.76
95	557.50	17.63	17.63	5.10	1.89	0.57	0.14	-0.04	-0.13	-0.14	-0.10	-0.04	0.05	0.18	0.28	0.42	0.46	0.49	0.49	0.43	0.35	0.23	0.09	0.00	0.10	0.24	0.36	0.48	0.56	0.59	0.61	0.61	0.57	0.54	0.47	0.47	0.46	0.48	0.55	0.67	0.96	1.42	2.85	6.29	19.75	19.75
96	560.00	17.60	17.60	5.08	1.88	0.57	0.14	-0.04	-0.13	-0.14	-0.10	-0.04	0.05	0.17	0.27	0.42	0.46	0.49	0.48	0.43	0.35	0.23	0.09	0.00	0.10	0.24	0.36	0.48	0.55	0.59	0.61	0.61	0.57	0.54	0.47	0.47	0.45	0.48	0.54	0.67	0.95	1.42	2.85	6.29	19.73	19.73
97	562.50	17.59	17.59	5.08	1.88	0.56	0.14	-0.05	-0.13	-0.14	-0.10	-0.04	0.05	0.17	0.27	0.41	0.45	0.49	0.48	0.43	0.35	0.23	0.09	0.00	0.10	0.24	0.36	0.48	0.55	0.59	0.61	0.61	0.57	0.53	0.46	0.47	0.45	0.48	0.54	0.67	0.95	1.42	2.84	6.27	19.71	19.71
98	565.00	17.57	17.57	5.06	1.87	0.56	0.13	-0.05	-0.14	-0.15	-0.11	-0.05	0.05	0.17	0.27	0.41	0.45	0.49	0.48	0.43	0.35	0.22	0.09	0.00	0.10	0.23	0.36	0.47	0.55	0.59	0.61	0.61	0.56	0.53	0.46	0.46	0.45	0.47	0.54	0.66	0.95	1.41	2.83	6.26	19.68	19.68
99	567.50	17.53	17.53	5.04	1.86	0.55	0.13	-0.05	-0.14	-0.15	-0.11	-0.05	0.04	0.16	0.26	0.41	0.45	0.48	0.48	0.42	0.35	0.22	0.09	0.00	0.10	0.23	0.35	0.47	0.55	0.59	0.61	0.60	0.56	0.53	0.46	0.46	0.44	0.47	0.53	0.66	0.94	1.41	2.83	6.25	19.65	19.65
100	570.00	17.48	17.48	5.02	1.84	0.55	0.12	-0.06	-0.15	-0.15	-0.11	-0.06	0.04	0.16	0.26	0.40	0.44	0.48	0.48	0.42	0.35	0.22	0.09	0.00	0.10	0.23	0.35	0.47	0.55	0.58	0.60	0.60	0.56	0.52	0.46	0.45	0.44	0.46	0.53	0.65	0.94	1.40	2.82	6.23	19.62	19.62
101	572.50	17.45	17.45	5.00	1.83	0.54	0.11	-0.07	-0.15	-0.16	-0.12	-0.06	0.04	0.16	0.26	0.40	0.44	0.48	0.47	0.42	0.35	0.22	0.09	0.00	0.10	0.23	0.36	0.47	0.55	0.58	0.60	0.60	0.56	0.52	0.45	0.45	0.43	0.46	0.53	0.65	0.93	1.40	2.80	6.20	19.59	19.59
102	575.00	17.41	17.41	4.97	1.82	0.53	0.10	-0.07	-0.16	-0.17	-0.12	-0.06	0.03	0.15	0.25	0.40	0.44	0.48	0.47	0.42	0.34	0.22	0.09	0.00	0.10	0.23	0.35	0.47	0.54	0.58	0.60	0.60	0.55	0.52	0.45	0.45	0.43	0.46	0.52	0.64	0.92	1.39	2.79	6.19	19.56	19.56
103	577.50	17.35	17.35	4.94	1.80	0.51	0.09	-0.08	-0.17	-0.17	-0.13	-0.07	0.03	0.15	0.25	0.39	0.43	0.47	0.47	0.42	0.34	0.22	0.09	0.00	0.10	0.23	0.35	0.46	0.54	0.58	0.59	0.59	0.55	0.51	0.44	0.44	0.42	0.45	0.51	0.63	0.92	1.38	2.78	6.16	19.52	19.52
104	580.00	17.29	17.29	4.91	1.78	0.50	0.08	-0.10	-0.18	-0.18	-0.14	-0.08	0.02	0.14	0.24	0.39	0.43	0.47	0.47	0.42	0.34	0.22	0.09	0.00	0.10	0.23	0.35	0.46	0.54	0.57	0.59	0.59	0.55	0.51	0.44	0.43	0.42	0.44	0.50	0.62	0.91	1.37	2.76	6.14	19.47	19.47
105	582.50	17.23	17.23	4.88	1.75	0.48	0.07	-0.11	-0.19	-0.19	-0.15	-0.09	0.01	0.14	0.24	0.39	0.43	0.47	0.46	0.42	0.34	0.22	0.09	0.00	0.10	0.23	0.35	0.46	0.54	0.57	0.59	0.59	0.54	0.50	0.43	0.43	0.41	0.43	0.49	0.61	0.90	1.36	2.74	6.12	19.41	19.41
106	585.00	17.18	17.18	4.86	1.74	0.47	0.06	-0.12	-0.20	-0.20	-0.15	-0.09	0.01	0.13	0.24	0.38	0.42	0.46	0.46	0.41	0.34	0.22	0.08	0.00	0.10	0.23	0.35	0.46	0.53	0.57	0.58	0.58	0.54	0.50	0.42	0.42	0.40	0.42	0.49	0.60	0.88	1.34	2.72	6.09	19.37	19.37
107	587.50	17.16	17.16	4.85	1.74	0.47	0.05	-0.12	-0.20	-0.20	-0.16	-0.09	0.01	0.13	0.23	0.38	0.42	0.46	0.46	0.41	0.34	0.22	0.08	0.00	0.10	0.23	0.35	0.46	0.53	0.57	0.58	0.58	0.53	0.49	0.42	0.41	0.39	0.42	0.48	0.59	0.87	1.33	2.71	6.07	19.33	19.33
108	590.00	17.15	17.15	4.85	1.73	0.46	0.05	-0.12	-0.20	-0.21	-0.16	-0.10	0.01	0.13	0.23	0.38	0.42	0.46	0.46	0.41	0.34	0.22	0.08	0.00	0.10	0.23	0.35	0.46	0.53	0.57	0.58	0.58	0.53	0.49	0.42	0.41	0.39	0.41	0.47	0.59	0.87	1.32	2.69	6.04	19.30	19.30
109	592.50	17.16	17.16	4.85	1.73	0.46	0.05	-0.12	-0.20	-0.20	-0.16	-0.09	0.01	0.13	0.24	0.38	0.42	0.47	0.46	0.42	0.34	0.22	0.09	0.00	0.10	0.23	0.35	0.46	0.53	0.56	0.58	0.58	0.53	0.49	0.42	0.41	0.39	0.41	0.47	0.59	0.87	1.32	2.69	6.04	19.31	19.31
110	595.00	17.18	17.18	4.86	1.74	0.47	0.06	-0.11	-0.19	-0.20	-0.15	-0.09	0.01	0.14	0.24	0.38	0.43	0.47	0.46	0.42	0.34	0.22	0.09	0.00	0.10	0.23	0.35	0.46	0.53	0.57	0.59	0.58	0.54	0.50	0.42	0.41	0.39	0.41	0.48	0.59	0.87	1.33	2.70	6.05	19.32	19.32
111	597.50	17.21	17.21	4.87	1.76	0.48	0.06	-0.11	-0.19	-0.19	-0.15	-0.08	0.02	0.14	0.25	0.39	0.43	0.47	0.47	0.42	0.34	0.22	0.09	0.00	0.10	0.23	0.35	0.46	0.54	0.57	0.59	0.59	0.54	0.50	0.43	0.42	0.40	0.42	0.48	0.60	0.88	1.34	2.71	6.06	19.34	19.34
112	600.00	17.25	17.25	4.90	1.77	0.49	0.08	-0.10	-0.18	-0.18	-0.14	-0.07	0.02	0.15	0.25	0.39	0.43	0.48	0.47	0.42	0.34	0.22	0.09	0.00	0.10	0.23	0.35	0.46	0.54	0.57	0.59	0.59	0.55	0.51	0.44	0.43	0.41	0.43	0.49	0.61	0.89	1.35	2.72	6.08	19.37	19.37
113	602.50	17.30	17.30	4.92	1.79	0.51	0.09	-0.08	-0.17	-0.17	-0.13	-0.07	0.03	0.16	0.26	0.40	0.44	0.48	0.47	0.42	0.34	0.22	0.09	0.00	0.10	0.23	0.35	0.47	0.54	0.58	0.60	0.60	0.56	0.52	0.45	0.44	0.42	0.44	0.50	0.62	0.91	1.37	2.75	6.11	19.42	19.42
114	605.00	17.33	17.33	4.95	1.82	0.53	0.11	-0.07	-0.15	-0.16	-0.12	-0.06	0.04	0.16	0.27	0.41	0.44	0.48	0.48	0.43	0.35	0.22	0.09	0.00	0.10	0.23	0.36	0.47	0.55	0.58	0.60	0.61	0.56	0.53	0.46	0.45	0.43	0.46	0.52	0.64	0.92	1.39	2.78	6.15	19.50	19.50
115	607.50	17.39	17.39	4.98	1.85	0.55	0.12	-0.06	-0.14	-0.15	-0.11	-0.05	0.05	0.17	0.27	0.41	0.45	0.49	0.48	0.43	0.35	0.22	0.09	0.00	0.10	0.23	0.36	0.47	0.55	0.59	0.61	0.61	0.57	0.53	0.47	0.46	0.44	0.47	0.54	0.66	0.94	1.42	2.81	6.19	19.56	19.56
116	610.00	17.45	17.45	5.01	1.88	0.57	0.14	-0.04	-0.13	-0.14	-0.10	-0.04	0.06	0.18	0.28	0.41	0.45	0.49	0.48	0.43	0.35	0.22	0.09	0.00	0.10	0.23	0.36	0.47	0.55	0.59	0.61	0.61	0.57	0.54	0.47	0.47	0.45	0.48	0.55	0.68	0.96	1.44	2.84	6.22	19.61	19.61
117	612.50	17.48	17.48	5.04	1.90	0.59	0.15	-0.03	-0.12	-0.14	-0.09	-0.04	0.06	0.18	0.28	0.42	0.45	0.49	0.48	0.43	0.35	0.22	0.09	0.00	0.10	0.23	0.36	0.47	0.55	0.59	0.61	0.62	0.58	0.55	0.48	0.48	0.46	0.49	0.56	0.69	0.97	1.45	2.86	6.24	19.65	19.65
118	615.00	17.50	17.50	5.05	1.90	0.59	0.16	-0.03	-0.12	-0.13	-0.10	-0.04	0.06	0.18	0.28	0.42	0.45	0.49	0.48	0.43	0.35	0.22	0.09	0.00	0.10	0.23	0.36	0.47	0.55	0.59	0.61	0.62	0.58	0.55	0.48	0.48	0.46	0.49	0.57	0.69	0.98	1.47	2.87	6.25	19.67	19.67
119	617.50	17.48	17.48	5.04	1.90	0.59	0.16	-0.03	-0.12	-0.13	-0.10	-0.04	0.06	0.18	0.28	0.41	0.45	0.49	0.48	0.43	0.35	0.22	0.09	0.00	0.10	0.23	0.36	0.47	0.55	0.59	0.61	0.61	0.58	0.55	0.48	0.47	0.46	0.49	0.57	0.70	0.99	1.47	2.88	6.26	19.67	19.67
120	620.00	17.45	17.45	5.03	1.89	0.59	0.15	-0.04	-0.12	-0.14	-0.10	-0.04	0.06	0.18	0.27	0.41	0.45	0.49	0.48	0.42	0.34	0.22	0.09	0.00	0.10	0.23	0.36	0.47	0.55	0.59	0.61	0.61	0.58	0.54	0.48	0.47	0.46	0.49	0.56	0.69	0.98	1.46	2.87	6.25	19.65	19.65
121	622.50	17.39	17.39	4.99	1.88	0.57	0.14	-0.04	-0.13	-0.15	-0.11	-0.05	0.05	0.17	0.27	0.41	0.44	0.48	0.47	0.42	0.34	0.22	0.09	0.00	0.10	0.23	0.36	0.47	0.55	0.58	0.60	0.61	0.57	0.54	0.47	0.46	0.45	0.48	0.55	0.68	0.97	1.45	2.86	6.22	19.59	19.59
122	625.00	17.31	17.31	4.96	1.85	0.55	0.12	-0.06	-0.15	-0.16	-0.12	-0.06	0.04	0.16	0.26	0.40	0.44	0.48	0.47	0.42	0.34	0.22	0.09	0.00	0.10	0.23	0.35	0.47	0.54	0.58	0.60	0.60	0.56	0.53	0.46	0.45	0.44	0.47	0.54	0.67	0.95	1.43	2.83	6.18	19.50	19.50
123	627.50	17.21	17.21	4.91	1.82	0.53	0.10	-0.08	-0.16	-0.17	-0.13	-0.07	0.03	0.15	0.25	0.39	0.43	0.47	0.46	0.41	0.34	0.21	0.08	0.00	0.10	0.23	0.35	0.46	0.54	0.57	0.59	0.59	0.55	0.52	0.45	0.44	0.42	0.45	0.52	0.64	0.93	1.40	2.80	6.13	19.42	19.42
124	630.00	17.11	17.11	4.86	1.78	0.50	0.07	-0.10	-0.18	-0.19	-0.15	-0.09	0.02	0.14	0.24	0.38	0.42	0.46	0.46	0.41	0.33	0.21	0.08	0.00	0.10	0.22	0.35	0.45	0.53	0.56	0.59	0.58	0.54	0.51	0.44	0.43	0.41	0.43	0.50	0.62	0.90	1.37	2.76	6.07	19.32	19.32
125	632.50	17.00	17.00	4.80	1.74	0.46	0.04	-0.13	-0.20	-0.21	-0.17	-0.10	0.00	0.13	0.23	0.37	0.41	0.45	0.45	0.40	0.33	0.21	0.08	0.00	0.10	0.22	0.34	0.45	0.52	0.55	0.57	0.57	0.53	0.49	0.42	0.41	0.39	0.41	0.48	0.60	0.87	1.34	2.71	6.01	19.20	19.20
126	635.00	16.88	16.88	4.74	1.70	0.43	0.01	-0.15	-0.22	-0.23	-0.18	-0.11	-0.01	0.11	0.22	0.36	0.40	0.45	0.44	0.40	0.32	0.21	0.08	0.00	0.10	0.22	0.33	0.44	0.51	0.55	0.56	0.56	0.52	0.48	0.41	0.39	0.37	0.39	0.46	0.57	0.84	1.30	2.68	5.95	19.09	19.09
127	637.50	16.80	16.80	4.69	1.66	0.40	-0.01	-0.17	-0.24	-0.25	-0.20	-0.13	-0.02	0.11	0.21	0.36	0.40	0.44	0.44	0.39	0.32	0.21	0.08	0.00	0.10	0.22	0.33	0.44	0.51	0.54	0.56	0.56	0.51	0.47	0.40	0.38	0.36	0.38	0.44	0.55	0.82	1.28	2.64	5.89	19.00	19.00
128	640.00	16.73	16.73	4.65	1.63	0.38	-0.03	-0.19	-0.26	-0.26	-0.21	-0.14	-0.03	0.10	0.21	0.35	0.39	0.44	0.43	0.39	0.32	0.21	0.08	0.00	0.10	0.22	0.33	0.44	0.51	0.53	0.56	0.55	0.51	0.47	0.39	0.37	0.35	0.36	0.42	0.53	0.79	1.26	2.62	5.85	18.94	18.94
129	642.50	16.66	16.66	4.62	1.61	0.36	-0.04	-0.20	-0.27	-0.27	-0.22	-0.14	-0.04	0.09	0.20	0.35	0.39	0.43	0.43	0.39	0.32	0.20	0.08	0.00	0.10	0.22	0.33	0.44	0.50	0.53	0.55	0.55	0.50	0.46	0.38	0.37	0.34	0.35	0.41	0.52	0.78	1.24	2.60	5.83	18.88	18.88
130	645.00	16.61	16.61	4.60	1.60	0.35	-0.05	-0.21	-0.27	-0.28	-0.22	-0.15	-0.04	0.09	0.20	0.34	0.38	0.43	0.43	0.39	0.32	0.20	0.08	0.00	0.10	0.22	0.33	0.44	0.50	0.53	0.55	0.54	0.50	0.46	0.38	0.36	0.33	0.35	0.41	0.51	0.78	1.23	2.59	5.81	18.84	18.84
131	647.50	16.57	16.57	4.57	1.59	0.34	-0.06	-0.21	-0.28	-0.28	-0.23	-0.15	-0.04	0.08	0.20	0.34	0.38	0.43	0.43	0.39	0.32	0.20	0.08	0.00	0.10	0.22	0.33	0.43	0.50	0.53	0.55	0.54	0.50	0.46	0.37	0.36	0.33	0.34	0.40	0.51	0.78	1.23	2.59	5.81	18.81	18.81
132	650.00	16.57	16.57	4.58	1.59	0.35	-0.06	-0.21	-0.28	-0.27	-0.23	-0.15	-0.04	0.09	0.20	0.34	0.38	0.43	0.43	0.39	0.32	0.21	0.08	0.00	0.10	0.22	0.33	0.43	0.50	0.53	0.55	0.55	0.50	0.46	0.38	0.36	0.33	0.35	0.41	0.51	0.78	1.23	2.59	5.82	18.82	18.82
133	652.50	16.64	16.64	4.62	1.62	0.37	-0.04	-0.20	-0.26	-0.27	-0.22	-0.14	-0.03	0.10	0.21	0.35	0.39	0.43	0.43	0.39	0.32	0.21	0.08	0.00	0.09	0.22	0.33	0.43	0.51	0.53	0.55	0.55	0.51	0.46	0.39	0.37	0.34	0.36	0.42	0.53	0.79	1.25	2.62	5.85	18.90	18.90
134	655.00	16.74	16.74	4.68	1.65	0.39	-0.02	-0.18	-0.25	-0.25	-0.20	-0.13	-0.02	0.11	0.21	0.36	0.40	0.44	0.44	0.40	0.32	0.21	0.08	0.00	0.09	0.22	0.33	0.44	0.51	0.54	0.56	0.56	0.52	0.48	0.40	0.38	0.35	0.37	0.44	0.55	0.81	1.28	2.66	5.90	19.00	19.00
135	657.50	16.83	16.83	4.73	1.68	0.42	0.00	-0.16	-0.23	-0.24	-0.19	-0.12	-0.01	0.12	0.22	0.36	0.40	0.45	0.44	0.40	0.33	0.20	0.08	0.00	0.10	0.22	0.33	0.44	0.51	0.55	0.57	0.57	0.53	0.49	0.41	0.39	0.37	0.39	0.46	0.57	0.84	1.31	2.69	5.95	19.06	19.06
136	660.00	16.87	16.87	4.76	1.70	0.44	0.02	-0.14	-0.22	-0.23	-0.18	-0.11	0.00	0.13	0.23	0.37	0.41	0.45	0.45	0.40	0.33	0.21	0.08	0.00	0.10	0.22	0.34	0.45	0.52	0.55	0.57	0.57	0.53	0.50	0.42	0.40	0.38	0.40	0.47	0.58	0.85	1.33	2.72	5.98	19.12	19.12
137	662.50	16.90	16.90	4.79	1.72	0.45	0.03	-0.13	-0.21	-0.22	-0.17	-0.10	0.01	0.13	0.24	0.37	0.41	0.45	0.45	0.40	0.33	0.21	0.08	0.00	0.10	0.22	0.34	0.45	0.52	0.55	0.57	0.57	0.54	0.50	0.42	0.41	0.39	0.41	0.47	0.59	0.86	1.33	2.72	6.00	19.13	19.13
138	665.00	16.90	16.90	4.78	1.73	0.46	0.03	-0.13	-0.20	-0.22	-0.17	-0.10	0.01	0.13	0.24	0.37	0.41	0.45	0.45	0.40	0.33	0.21	0.08	0.00	0.10	0.22	0.33	0.44	0.52	0.55	0.57	0.57	0.54	0.50	0.42	0.41	0.38	0.41	0.47	0.59	0.86	1.33	2.71	5.99	19.09	19.09
139	667.50	16.87	16.87	4.78	1.72	0.45	0.03	-0.13	-0.20	-0.22	-0.17	-0.10	0.00	0.13	0.23	0.37	0.41	0.45	0.44	0.40	0.32	0.21	0.08	0.00	0.09	0.22	0.33	0.44	0.51	0.55	0.57	0.57	0.54	0.50	0.42	0.40	0.38	0.40	0.47	0.59	0.86	1.33	2.71	5.97	19.05	19.05
140	670.00	16.84	16.84	4.76	1.70	0.44	0.03	-0.14	-0.21	-0.22	-0.18	-0.11	0.00	0.13	0.23	0.37	0.40	0.45	0.44	0.39	0.32	0.20	0.08	0.00	0.09	0.22	0.33	0.44	0.51	0.54	0.57	0.57	0.54	0.50	0.42	0.40	0.38	0.40	0.48	0.59	0.86	1.33	2.72	5.98	19.05	19.05
141	672.50	16.81	16.81	4.75	1.70	0.44	0.03	-0.14	-0.21	-0.22	-0.18	-0.11	-0.00	0.13	0.23	0.37	0.40	0.44	0.44	0.39	0.32	0.21	0.08	0.00	0.09	0.21	0.33	0.44	0.51	0.54	0.57	0.57	0.53	0.50	0.42	0.40	0.38	0.40	0.47	0.59	0.86	1.33	2.71	5.97	19.03	19.03
142	675.00	16.80	16.80	4.76	1.70	0.44	0.03	-0.13	-0.21	-0.22	-0.18	-0.11	-0.00	0.13	0.23	0.37	0.40	0.44	0.44	0.39	0.32	0.21	0.08	0.00	0.09	0.21	0.33	0.44	0.51	0.54	0.57	0.57	0.53	0.50	0.42	0.40	0.38	0.40	0.48	0.59	0.86	1.33	2.71	5.97	19.03	19.03
143	677.50	16.80	16.80	4.76	1.70	0.45	0.03	-0.13	-0.21	-0.22	-0.18	-0.11	0.00	0.12	0.23	0.36	0.40	0.44	0.43	0.39	0.32	0.20	0.08	0.00	0.09	0.21	0.33	0.44	0.51	0.54	0.57	0.57	0.53	0.50	0.42	0.40	0.38	0.41	0.48	0.60	0.87	1.34	2.72	5.98	19.03	19.03
144	680.00	16.76	16.76	4.75	1.69	0.45	0.04	-0.13	-0.21	-0.22	-0.18	-0.11	-0.00	0.12	0.23	0.36	0.40	0.44	0.43	0.39	0.32	0.20	0.08	0.00	0.09	0.21	0.33	0.43	0.50	0.54	0.56	0.57	0.53	0.50	0.41	0.40	0.38	0.41	0.49	0.60	0.87	1.34	2.73	5.99	19.02	19.02
145	682.50	16.71	16.71	4.73	1.68	0.44	0.03	-0.13	-0.21	-0.22	-0.18	-0.12	-0.00	0.12	0.23	0.36	0.39	0.43	0.43	0.38	0.31	0.20	0.08	0.00	0.09	0.21	0.33	0.43	0.50	0.53	0.56	0.56	0.53	0.49	0.41	0.39	0.38	0.40	0.48	0.60	0.87	1.34	2.71	5.97	18.98	18.98
146	685.00	16.67	16.67	4.72	1.67	0.44	0.02	-0.14	-0.21	-0.23	-0.19	-0.12	-0.01	0.11	0.22	0.35	0.39	0.43	0.42	0.38	0.31	0.20	0.08	0.00	0.09	0.21	0.33	0.43	0.50	0.53	0.55	0.56	0.52	0.49	0.41	0.39	0.37	0.40	0.47	0.60	0.86	1.33	2.70	5.96	18.93	18.93
147	687.50	16.64	16.64	4.70	1.66	0.43	0.02	-0.15	-0.22	-0.23	-0.19	-0.12	-0.01	0.11	0.22	0.35	0.39	0.43	0.42	0.38	0.31	0.20	0.08	0.00	0.09	0.21	0.33	0.43	0.50	0.53	0.55	0.55	0.52	0.48	0.40	0.39	0.37	0.39	0.47	0.59	0.86	1.33	2.69	5.95	18.89	18.89
148	690.00	16.63	16.63	4.69	1.65	0.43	0.02	-0.15	-0.22	-0.24	-0.19	-0.12	-0.01	0.11	0.22	0.35	0.39	0.43	0.42	0.38	0.31	0.20	0.08	0.00	0.09	0.21	0.32	0.43	0.50	0.53	0.55	0.56	0.52	0.48	0.40	0.39	0.37	0.39	0.47	0.58	0.85	1.32	2.68	5.94	18.88	18.88
149	692.50	16.63	16.63	4.70	1.65	0.43	0.01	-0.15	-0.22	-0.24	-0.19	-0.12	-0.01	0.11	0.22	0.35	0.39	0.44	0.43	0.38	0.31	0.20	0.08	0.00	0.09	0.21	0.33	0.43	0.50	0.53	0.56	0.56	0.52	0.49	0.41	0.39	0.37	0.39	0.47	0.59	0.85	1.33	2.68	5.95	18.91	18.91
150	695.00	16.64	16.64	4.71	1.65	0.43	0.01	-0.15	-0.22	-0.24	-0.19	-0.12	-0.01	0.12	0.23	0.36	0.39	0.44	0.43	0.39	0.31	0.20	0.08	0.00	0.09	0.21	0.33	0.43	0.50	0.54	0.56	0.57	0.53	0.49	0.41	0.39	0.37	0.39	0.47	0.58	0.84	1.32	2.67	5.94	18.89	18.89
151	697.50	16.64	16.64	4.70	1.65	0.42	0.00	-0.16	-0.22	-0.24	-0.19	-0.12	-0.01	0.12	0.23	0.36	0.40	0.44	0.43	0.39	0.32	0.20	0.08	0.00	0.09	0.21	0.32	0.43	0.50	0.54	0.56	0.57	0.53	0.50	0.41	0.39	0.37	0.39	0.46	0.58	0.84	1.31	2.66	5.93	18.88	18.88
152	700.00	16.62	16.62	4.69	1.64	0.42	0.00	-0.16	-0.22	-0.24	-0.19	-0.12	-0.00	0.12	0.23	0.37	0.40	0.45	0.43	0.39	0.32	0.20	0.08	0.00	0.09	0.21	0.32	0.43	0.51	0.54	0.56	0.57	0.53	0.50	0.41	0.39	0.37	0.39	0.46	0.57	0.84	1.31	2.65	5.92	18.87	18.87
153	702.50	16.60	16.60	4.69	1.63	0.42	0.00	-0.16	-0.22	-0.24	-0.19	-0.12	-0.00	0.12	0.23	0.37	0.40	0.45	0.43	0.39	0.32	0.20	0.08	0.00	0.10	0.21	0.33	0.43	0.51	0.54	0.56	0.57	0.54	0.50	0.41	0.39	0.37	0.38	0.46	0.57	0.84	1.31	2.64	5.92	18.85	18.85
154	705.00	16.57	16.57	4.67	1.63	0.42	-0.00	-0.16	-0.23	-0.24	-0.20	-0.12	-0.01	0.12	0.23	0.36	0.40	0.44	0.43	0.39	0.32	0.20	0.08	0.00	0.09	0.21	0.32	0.43	0.51	0.54	0.56	0.57	0.53	0.50	0.41	0.39	0.36	0.38	0.46	0.57	0.84	1.31	2.65	5.92	18.83	18.83
155	707.50	16.51	16.51	4.64	1.61	0.41	-0.01	-0.17	-0.24	-0.25	-0.21	-0.13	-0.02	0.11	0.22	0.36	0.39	0.43	0.42	0.38	0.31	0.20	0.08	0.00	0.09	0.21	0.32	0.43	0.50	0.53	0.56	0.56	0.52	0.49	0.40	0.38	0.36	0.38	0.45	0.57	0.83	1.30	2.63	5.89	18.77	18.77
156	710.00	16.40	16.40	4.59	1.58	0.38	-0.03	-0.18	-0.25	-0.27	-0.22	-0.15	-0.03	0.10	0.21	0.35	0.38	0.42	0.41	0.37	0.31	0.20	0.08	0.00	0.09	0.21	0.32	0.42	0.49	0.52	0.55	0.55	0.51	0.47	0.39	0.36	0.34	0.36	0.44	0.55	0.81	1.28	2.60	5.85	18.67	18.67
157	712.50	16.34	16.34	4.54	1.56	0.36	-0.05	-0.19	-0.26	-0.27	-0.23	-0.15	-0.04	0.09	0.21	0.34	0.38	0.42	0.41	0.37	0.30	0.19	0.08	0.00	0.09	0.20	0.32	0.42	0.48	0.52	0.54	0.54	0.50	0.47	0.38	0.35	0.33	0.35	0.42	0.54	0.80	1.27	2.58	5.83	18.63	18.63
158	715.00	16.32	16.32	4.55	1.56	0.36	-0.05	-0.20	-0.26	-0.28	-0.23	-0.16	-0.04	0.09	0.21	0.34	0.38	0.42	0.41	0.37	0.30	0.19	0.08	0.00	0.09	0.20	0.32	0.42	0.49	0.52	0.54	0.55	0.51	0.47	0.38	0.35	0.33	0.35	0.43	0.54	0.80	1.27	2.58	5.84	18.63	18.63
159	717.50	16.37	16.37	4.58	1.58	0.37	-0.04	-0.19	-0.25	-0.27	-0.22	-0.15	-0.03	0.10	0.21	0.35	0.38	0.42	0.42	0.37	0.31	0.19	0.08	0.00	0.09	0.20	0.32	0.42	0.49	0.52	0.55	0.55	0.52	0.48	0.39	0.36	0.34	0.36	0.44	0.55	0.81	1.28	2.60	5.85	18.66	18.66
160	720.00	16.45	16.45	4.61	1.60	0.39	-0.03	-0.18	-0.24	-0.26	-0.21	-0.14	-0.02	0.11	0.22	0.36	0.39	0.43	0.42	0.38	0.31	0.19	0.08	0.00	0.09	0.20	0.32	0.42	0.50	0.53	0.56	0.56	0.53	0.49	0.40	0.37	0.35	0.37	0.45	0.56	0.82	1.30	2.62	5.88	18.71	18.71
161	722.50	16.48	16.48	4.63	1.62	0.41	-0.02	-0.17	-0.23	-0.25	-0.20	-0.13	-0.02	0.11	0.23	0.36	0.39	0.43	0.43	0.38	0.31	0.19	0.08	0.00	0.09	0.21	0.32	0.42	0.50	0.53	0.56	0.57	0.53	0.49	0.40	0.37	0.36	0.37	0.45	0.57	0.82	1.30	2.63	5.89	18.75	18.75
162	725.00	16.43	16.43	4.61	1.61	0.40	-0.02	-0.17	-0.24	-0.26	-0.21	-0.14	-0.02	0.11	0.22	0.35	0.39	0.43	0.42	0.38	0.31	0.19	0.08	0.00	0.09	0.20	0.32	0.42	0.49	0.53	0.55	0.56	0.52	0.49	0.40	0.37	0.35	0.37	0.45	0.57	0.82	1.30	2.62	5.88	18.72	18.72
163	727.50	16.33	16.33	4.57	1.58	0.38	-0.04	-0.19	-0.25	-0.27	-0.22	-0.15	-0.03	0.10	0.21	0.35	0.38	0.42	0.41	0.37	0.30	0.19	0.08	0.00	0.09	0.20	0.32	0.41	0.48	0.52	0.54	0.55	0.51	0.48	0.39	0.36	0.34	0.36	0.44	0.56	0.81	1.29	2.60	5.85	18.63	18.63
164	730.00	16.23	16.23	4.50	1.55	0.35	-0.06	-0.20	-0.27	-0.29	-0.24	-0.16	-0.05	0.08	0.20	0.34	0.37	0.41	0.40	0.36	0.30	0.18	0.07	0.00	0.09	0.19	0.31	0.41	0.47	0.51	0.54	0.54	0.50	0.46	0.37	0.34	0.32	0.34	0.42	0.54	0.78	1.26	2.56	5.79	18.50	18.50
165	732.50	16.19	16.19	4.49	1.54	0.34	-0.07	-0.21	-0.27	-0.29	-0.24	-0.17	-0.05	0.08	0.20	0.33	0.36	0.41	0.40	0.36	0.29	0.18	0.07	0.00	0.09	0.19	0.31	0.40	0.47	0.50	0.53	0.54	0.50	0.46	0.36	0.34	0.31	0.33	0.42	0.53	0.77	1.25	2.56	5.78	18.47	18.47
